OBJECTID;SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;CENSUS_COD;STATE;DISTRICT;SUB_DIST;TOWN_VILL;WARD;EB;LEVEL;NAME_1;TRU;No_HH;TOT_P;TOT_M;TOT_F;P_06;M_06;F_06;P_SC;M_SC;F_SC;P_ST;M_ST;F_ST;P_LIT;M_LIT;F_LIT;P_ILL;M_ILL;F_ILL;TOT_WORK_P;TOT_WORK_M;TOT_WORK_F;MAINWORK_P;MAINWORK_M;MAINWORK_F;MAIN_CL_P;MAIN_CL_M;MAIN_CL_F;MAIN_AL_P;MAIN_AL_M;MAIN_AL_F;MAIN_HH_P;MAIN_HH_M;MAIN_HH_F;MAIN_OT_P;MAIN_OT_M;MAIN_OT_F;MARGWORK_P;MARGWORK_M;MARGWORK_F;MARG_CL_P;MARG_CL_M;MARG_CL_F;MARG_AL_P;MARG_AL_M;MARG_AL_F;MARG_HH_P;MARG_HH_M;MARG_HH_F;MARG_OT_P;MARG_OT_M;MARG_OT_F;NON_WORK_P;NON_WORK_M;NON_WORK_F;ST_CODE;DIST_CODE;THSIL_CODE;BLOCK_CODE;V_CT_CODE;VILL_NAME;AREA;T_HH;T_P;T_M;T_F;SC_P;SC_M;SC_F;ST_P;ST_M;ST_F;EDU_FAC;P_SCH;RANG_P_SCH;M_SCH;RANG_M_SCH;S_SCH;S_S_SCH;COLLEGE;RANG_COLL;IND_SCH;TR_SCH;ADLT_LT_CT;OTH_SCH;MEDI_FAC;ALL_HOSP;RANG_ALL;AYU_HOSP;UN_HOSP;HOM_HOSP;ALL_DISP;AYU_DISP;UN_DISP;HOM_DISP;MCW_CNTR;RANG_MCW;M_HOME;CWC;H_CNTR;PH_CNTR;RANG_PHC;PHS_CNT;FWC_CNTR;TB_CLN;N_HOME;RMP;SMP;CHW;OTH_CNTR;DRNK_WAT_F;RANG_WAT_F;TAP;WELL;TANK;TUBEWELL;HANDPUMP;RIVER;CANAL;LAKE;SPRING;OTHER;SOU_SUMM;RANG_SS;SS_CODE;P_T_FAC;POST_OFF;RANG_PO;TELE_OFF;POST_TELE;PHONE;RANG_PHONE;COMM_FAC;BS_FAC;RANG_BS;RS_FAC;RANG_RS;NW_FAC;RANG_NW;BANK_FAC;COMM_BANK;RANG_COMM;COOP_BANK;RANG_COOP;CRSOC_FAC;AC_SOC;RANG_ACS;NAC_SOC;RANG_NAC;OTHER_SOC;RANG_OTH;RC_FAC;C_V_HALL;RANG_CV;SP_CL_FAC;RANG_SPCL;ST_AU_FAC;RANG_STAU;APP_PR;APP_MR;APP_FP;APP_NAVRIV;APP_NAVCAN;APP_NW;NEAR_TOWN;DIST_TOWN;POWER_SUPL;POWER_DOM;POWER_AGR;POWER_OTH;POWER_ALL;PAP_MAG;NEWS_PAP;MAGAZINE;A_INCEXP;TOT_INC;TOT_EXP;MAN_COMM1;MAN_COMM2;MAN_COMM3;LAND_FORES;CANAL_GOVT;CANAL_PVT;WELL_WO_EL;WELL_W_EL;TW_WO_EL;TW_W_EL;TANK_IRR;RIVER_IRR;LAKE_IRR;W_FALL;OTH_IRR;TOT_IRR;UN_IRR;CULT_WASTE;AREA_NA_CU;Shape_Leng;Shape_Area
29.0;12;11;0006;00000000;1211000600000000;Chaglagam;259407;259407;1211000600000000.0;12;11;6;0;0;0;CIRCLE;Chaglagam Circle;Total;569;2359;1212;1147;441;222;219;0;0;0;2275;1148;1127;303;255;48;2056;957;1099;1264;699;565;1135;654;481;997;530;467;4;4;0;4;1;3;130;119;11;129;45;84;122;44;78;2;0;2;2;0;2;3;1;2;1095;513;582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147130.34006648732;1044562607.3859762
30.0;12;06;0005;00000000;1206000500000000;Taliha;259408;259408;1206000500000000.0;12;6;5;0;0;0;CIRCLE;Taliha Circle;Total;1343;6355;3200;3155;1195;584;611;0;0;0;6139;3055;3084;2207;1379;828;4148;1821;2327;2660;1377;1283;2582;1348;1234;2162;986;1176;2;1;1;6;5;1;412;356;56;78;29;49;73;26;47;1;1;0;0;0;0;4;2;2;3695;1823;1872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187098.1349112257;849484402.5863361
31.0;12;07;0006;00000000;1207000600000000;Kaying;259409;259409;1207000600000000.0;12;7;6;0;0;0;CIRCLE;Kaying Circle;Total;729;4084;2075;2009;833;446;387;2;1;1;3507;1765;1742;1810;1013;797;2274;1062;1212;1736;941;795;1611;877;734;1229;589;640;2;1;1;28;19;9;352;268;84;125;64;61;113;56;57;4;2;2;1;1;0;7;5;2;2348;1134;1214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97684.33643003725;260882252.95938775
32.0;12;11;0003;00000000;1211000300000000;Hayuliang;259410;259410;1211000300000000.0;12;11;3;0;0;0;CIRCLE;Hayuliang Circle;Total;1139;5202;3106;2096;879;455;424;16;11;5;2910;1546;1364;2467;1822;645;2735;1284;1451;2477;1766;711;2116;1632;484;699;343;356;5;5;0;6;4;2;1406;1280;126;361;134;227;273;97;176;26;2;24;15;7;8;47;28;19;2725;1340;1385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168156.0541842677;682613502.9324081
33.0;12;07;0008;00000000;1207000800000000;Kamba;259411;259411;1207000800000000.0;12;7;8;0;0;0;CIRCLE;Kamba Circle;Total;914;5739;2948;2791;999;495;504;15;12;3;5097;2561;2536;2686;1516;1170;3053;1432;1621;2204;1215;989;2087;1153;934;1520;713;807;8;6;2;10;7;3;549;427;122;117;62;55;31;8;23;29;19;10;3;2;1;54;33;21;3535;1733;1802;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;147540.06710040435;568207058.1726302
34.0;12;11;0005;00000000;1211000500000000;Goiliang;259412;259412;1211000500000000.0;12;11;5;0;0;0;CIRCLE;Goiliang Circle;Total;361;1662;874;788;222;132;90;0;0;0;1635;856;779;239;167;72;1423;707;716;956;489;467;787;453;334;729;407;322;3;2;1;2;1;1;53;43;10;169;36;133;94;14;80;53;14;39;5;0;5;17;8;9;706;385;321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133497.2859071003;640730333.1799603
35.0;12;07;0009;00000000;1207000900000000;Rumgong;259413;259413;1207000900000000.0;12;7;9;0;0;0;CIRCLE;Rumgong Circle;Total;534;2777;1424;1353;516;277;239;0;0;0;2588;1306;1282;1174;647;527;1603;777;826;1111;634;477;1084;622;462;892;480;412;5;3;2;13;7;6;174;132;42;27;12;15;21;8;13;2;2;0;0;0;0;4;2;2;1666;790;876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61087.10757230805;227368584.80372652
36.0;12;08;0004;00000000;1208000400000000;Rebo-Perging;259414;259414;1208000400000000.0;12;8;4;0;0;0;CIRCLE;Rebo-Perging Circle;Total;389;2421;1208;1213;515;264;251;0;0;0;2413;1204;1209;734;424;310;1687;784;903;1040;533;507;1034;532;502;987;493;494;2;1;1;24;18;6;21;20;1;6;1;5;1;0;1;0;0;0;1;0;1;4;1;3;1381;675;706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61205.269125135106;158504035.11474684
37.0;12;11;0007;00000000;1211000700000000;Kibithoo;259415;259415;1211000700000000.0;12;11;7;0;0;0;CIRCLE;Kibithoo Circle;Total;162;953;720;233;131;61;70;0;0;0;273;148;125;612;561;51;341;159;182;658;597;61;651;595;56;97;49;48;2;2;0;0;0;0;552;544;8;7;2;5;7;2;5;0;0;0;0;0;0;0;0;0;295;123;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;149042.51021752824;652018880.5824488
38.0;12;11;0002;00000000;1211000200000000;Tezu;259416;259416;1211000200000000.0;12;11;2;0;0;0;CIRCLE;Tezu Circle;Total;6874;31304;17200;14104;5373;2767;2606;218;127;91;7649;3711;3938;18371;11327;7044;12933;5873;7060;11469;8903;2566;10779;8473;2306;3599;2124;1475;211;175;36;119;106;13;6850;6068;782;690;430;260;156;67;89;101;51;50;25;10;15;408;302;106;19835;8297;11538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184244.2701365253;1036025194.4660771
39.0;12;09;0010;00000000;1209001000000000;Katan;259417;259417;1209001000000000.0;12;9;10;0;0;0;CIRCLE;Katan Circle;Total;497;2844;1459;1385;555;279;276;4;2;2;2768;1414;1354;887;560;327;1957;899;1058;1451;771;680;1304;695;609;1135;557;578;38;36;2;2;2;0;129;100;29;147;76;71;144;73;71;3;3;0;0;0;0;0;0;0;1393;688;705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67997.28133545491;174519818.37701583
40.0;12;06;0006;00000000;1206000600000000;Payeng;259418;259418;1206000600000000.0;12;6;6;0;0;0;CIRCLE;Payeng Circle;Total;155;683;336;347;165;80;85;0;0;0;683;336;347;155;103;52;528;233;295;303;150;153;286;143;143;279;137;142;1;0;1;1;1;0;5;5;0;17;7;10;6;3;3;0;0;0;0;0;0;11;4;7;380;186;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36326.303272063014;75924277.05557922
41.0;12;10;0008;00000000;1210000800000000;Roing;259419;259419;1210000800000000.0;12;10;8;0;0;0;CIRCLE;Roing Circle;Total;7073;34627;18793;15834;5937;3040;2897;235;136;99;12690;6378;6312;18147;11236;6911;16480;7557;8923;14894;9732;5162;12638;8800;3838;6101;3510;2591;705;465;240;130;109;21;5702;4716;986;2256;932;1324;1374;477;897;435;173;262;23;9;14;424;273;151;19733;9061;10672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;177316.4433341257;1006523607.1585772
42.0;12;08;0012;00000000;1208001200000000;Mebo;259420;259420;1208001200000000.0;12;8;12;0;0;0;CIRCLE;Mebo Circle;Total;2167;12980;6702;6278;2632;1349;1283;19;14;5;11272;5668;5604;5167;3177;1990;7813;3525;4288;6128;3311;2817;4967;2819;2148;3594;1775;1819;47;33;14;86;43;43;1240;968;272;1161;492;669;521;209;312;182;77;105;17;4;13;441;202;239;6852;3391;3461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168419.28810340364;872948183.8312885
43.0;12;05;0012;00000000;1205001200000000;Damin;259421;259421;1205001200000000.0;12;5;12;0;0;0;CIRCLE;Damin Circle;Total;522;2785;1429;1356;456;220;236;0;0;0;2714;1361;1353;605;436;169;2180;993;1187;1623;830;793;1136;605;531;971;447;524;4;4;0;2;2;0;159;152;7;487;225;262;485;223;262;0;0;0;0;0;0;2;2;0;1162;599;563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;189376.65853211013;1586757263.4682825
44.0;12;05;0013;00000000;1205001300000000;Longding Koling;259422;259422;1205001300000000.0;12;5;13;0;0;0;CIRCLE;Longding Koling Circle;Total;370;2206;1101;1105;202;108;94;0;0;0;2198;1098;1100;251;172;79;1955;929;1026;1388;667;721;1136;523;613;1103;504;599;8;4;4;16;6;10;9;9;0;252;144;108;214;130;84;29;9;20;4;2;2;5;3;2;818;434;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156310.13203735006;1067145996.4496917
45.0;12;08;0003;00000000;1208000300000000;Pangin;259423;259423;1208000300000000.0;12;8;3;0;0;0;CIRCLE;Pangin Circle;Total;879;4784;2538;2246;975;520;455;2;2;0;4132;2124;2008;2033;1183;850;2751;1355;1396;2038;1213;825;1859;1098;761;1270;622;648;61;44;17;17;9;8;511;423;88;179;115;64;99;52;47;3;3;0;8;5;3;69;55;14;2746;1325;1421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;133676.86557428114;666931507.604396
46.0;12;07;0010;00000000;1207001000000000;Jomlo Mobuk;259424;259424;1207001000000000.0;12;7;10;0;0;0;CIRCLE;Jomlo Mobuk Circle;Total;658;3910;2028;1882;836;445;391;0;0;0;3813;1964;1849;1611;945;666;2299;1083;1216;1735;902;833;1369;720;649;1183;577;606;23;15;8;15;13;2;148;115;33;366;182;184;299;136;163;55;40;15;5;4;1;7;2;5;2175;1126;1049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60307.987844281255;128738260.88846292
47.0;12;07;0007;00000000;1207000700000000;Darak;259425;259425;1207000700000000.0;12;7;7;0;0;0;CIRCLE;Darak Circle;Total;201;1195;621;574;186;95;91;0;0;0;1165;597;568;478;273;205;717;348;369;503;273;230;496;269;227;398;192;206;0;0;0;0;0;0;98;77;21;7;4;3;3;2;1;2;1;1;0;0;0;2;1;1;692;348;344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42115.26883018658;106953588.32724892
48.0;12;11;0008;00000000;1211000800000000;Walong;259426;259426;1211000800000000.0;12;11;8;0;0;0;CIRCLE;Walong Circle;Total;282;1279;744;535;271;125;146;2;2;0;639;314;325;510;374;136;769;370;399;652;448;204;628;434;194;241;112;129;3;3;0;0;0;0;384;319;65;24;14;10;5;3;2;2;1;1;0;0;0;17;10;7;627;296;331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170137.13741302816;1129151879.7987645
49.0;12;06;0007;00000000;1206000700000000;Giba;259427;259427;1206000700000000.0;12;6;7;0;0;0;CIRCLE;Giba Circle;Total;849;4437;2190;2247;845;405;440;0;0;0;4411;2171;2240;1507;921;586;2930;1269;1661;2103;971;1132;1955;904;1051;1864;827;1037;10;7;3;4;2;2;77;68;9;148;67;81;87;47;40;48;13;35;2;2;0;11;5;6;2334;1219;1115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;128940.97587003115;765149849.2825696
50.0;12;07;0011;00000000;1207001100000000;Liromoba;259428;259428;1207001100000000.0;12;7;11;0;0;0;CIRCLE;Liromoba Circle;Total;633;3543;1887;1656;762;385;377;4;2;2;3167;1638;1529;1393;827;566;2150;1060;1090;1531;889;642;1465;869;596;1003;500;503;0;0;0;49;25;24;413;344;69;66;20;46;10;2;8;7;3;4;40;13;27;9;2;7;2012;998;1014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79160.78620260923;247023103.6295555
51.0;12;11;0004;00000000;1211000400000000;Manchal;259429;259429;1211000400000000.0;12;11;4;0;0;0;CIRCLE;Manchal Circle;Total;658;3032;1512;1520;645;331;314;1;1;0;2979;1477;1502;666;472;194;2366;1040;1326;1492;726;766;1359;717;642;1259;635;624;2;2;0;7;7;0;91;73;18;133;9;124;132;8;124;0;0;0;0;0;0;1;1;0;1540;786;754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;139592.08723129844;518463526.4011955
52.0;12;11;0001;00000000;1211000100000000;Sunpura;259430;259430;1211000100000000.0;12;11;1;0;0;0;CIRCLE;Sunpura Circle;Total;974;4815;2542;2273;973;498;475;28;19;9;1842;888;954;2011;1318;693;2804;1224;1580;2198;1363;835;2066;1319;747;1142;609;533;354;217;137;2;2;0;568;491;77;132;44;88;86;17;69;26;8;18;0;0;0;20;19;1;2617;1179;1438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;130034.12768589189;484220878.76824623
53.0;12;07;0013;00000000;1207001300000000;Along;259431;259431;1207001300000000.0;12;7;13;0;0;0;CIRCLE;Along Circle;Total;5736;31449;16932;14517;4632;2379;2253;254;151;103;22006;10905;11101;18554;11032;7522;12895;5900;6995;12673;8461;4212;10730;7653;3077;4461;2276;2185;107;74;33;46;34;12;6116;5269;847;1943;808;1135;962;372;590;177;68;109;31;16;15;773;352;421;18776;8471;10305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;123695.31104114924;397081380.6310422
54.0;12;05;0010;00000000;1205001000000000;Sarli;259432;259432;1205001000000000.0;12;5;10;0;0;0;CIRCLE;Sarli Circle;Total;405;1972;1007;965;217;104;113;0;0;0;1863;936;927;307;194;113;1665;813;852;1206;609;597;1090;550;540;958;434;524;16;7;9;4;3;1;112;106;6;116;59;57;42;19;23;62;32;30;3;3;0;9;5;4;766;398;368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;177924.86770536567;1254977511.6985464
55.0;12;06;0010;00000000;1206001000000000;Dumporijo;259433;259433;1206001000000000.0;12;6;10;0;0;0;CIRCLE;Dumporijo Circle;Total;1513;8251;4265;3986;1564;822;742;1;1;0;7626;3891;3735;3297;1976;1321;4954;2289;2665;3375;1853;1522;3205;1773;1432;2458;1195;1263;34;22;12;33;17;16;680;539;141;170;80;90;73;25;48;30;17;13;23;7;16;44;31;13;4876;2412;2464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110134.16348360127;525872058.27292126
56.0;12;08;0011;00000000;1208001100000000;Pasighat;259434;259434;1208001100000000.0;12;8;11;0;0;0;CIRCLE;Pasighat Circle;Total;6210;31615;16504;15111;5053;2538;2515;417;221;196;15478;7553;7925;19064;11059;8005;12551;5445;7106;10067;7232;2835;9191;6804;2387;1319;695;624;659;405;254;169;139;30;7044;5565;1479;876;428;448;235;101;134;169;92;77;69;25;44;403;210;193;21548;9272;12276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92278.25400486393;336843468.3889927
57.0;12;07;0012;00000000;1207001200000000;Yomcha;259435;259435;1207001200000000.0;12;7;12;0;0;0;CIRCLE;Yomcha Circle;Total;416;2225;1175;1050;493;256;237;8;3;5;2011;1018;993;964;563;401;1261;612;649;960;558;402;860;505;355;516;237;279;102;84;18;9;9;0;233;175;58;100;53;47;54;26;28;2;1;1;1;0;1;43;26;17;1265;617;648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51950.94786633858;93669548.40160114
58.0;12;10;0010;00000000;1210001000000000;Koronu;259436;259436;1210001000000000.0;12;10;10;0;0;0;CIRCLE;Koronu Circle;Total;784;3525;1873;1652;741;395;346;1;1;0;1131;514;617;1372;843;529;2153;1030;1123;1572;971;601;1426;918;508;1099;648;451;74;57;17;6;3;3;247;210;37;146;53;93;43;10;33;55;24;31;5;3;2;43;16;27;1953;902;1051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50082.305202337426;163013568.6563488
